Timestamp,Latitude,Longitude,Altitude (m),Vertical Accuracy (m),Horizontal Accuracy (m),Speed (m/s),Course
2026-07-05T12:28:23Z,22.6179169865434,114.03838268151186,72.81775041297078,2.3975323106301594,2.035025788967684,3.163275012332783,234.71110487127442
2026-07-05T12:28:24Z,22.61790080605861,114.03835812489983,72.86333786603063,2.3625244820749356,2.0750450901473485,3.0385402777068995,234.56852287091075
2026-07-05T12:28:25Z,22.61788523801275,114.03833447790149,72.945657229051,2.327337539020902,2.127845008440869,2.9318307606365868,234.76481139231583
2026-07-05T12:28:26Z,22.617870371084255,114.03831130126103,73.07185249216855,2.2940075355093565,2.184872117347792,2.870310871707743,235.97854083520375
2026-07-05T12:28:27Z,22.617856189013306,114.03828794557546,73.25059506855905,2.2658356522039855,2.234138559522548,2.8779763863752765,237.66324997012197
2026-07-05T12:28:28Z,22.617842359440406,114.03826381288167,73.49203917663544,2.2476227553645094,2.2629592102989324,2.9534791679315133,238.9699031630435
2026-07-05T12:28:29Z,22.617828629932124,114.03823852400338,73.80536506325006,2.246201066768699,2.257213759782964,3.0703502587937566,240.39055282705948
2026-07-05T12:28:29Z,22.617827721594495,114.03823681539768,73.82855625171214,2.247015840446617,2.25540847633184,3.071145313223051,240.38483265058838
2026-07-05T12:28:37Z,22.617747947115355,114.0381151982101,76.86520798504353,2.204030026000981,2.3703630122378856,1.3259043682385765,221.64209990577342
2026-07-05T12:28:37Z,22.617739776096325,114.03810498166726,77.2834391631186,2.18796349451829,2.3421062589687476,1.8598778796473423,234.7542929845115
2026-07-05T12:28:38Z,22.617730998621347,114.03808756948995,77.68928883876652,2.1763161785078067,2.3022150262736685,2.243492571330071,247.14402124910129
2026-07-05T12:28:39Z,22.61772251933945,114.038066593821,78.02259855158627,2.162621078201969,2.2584846713596516,2.4677536988978788,245.90524543122592
2026-07-05T12:28:40Z,22.617712088384906,114.03804509268129,78.29128196369857,2.1452216605193777,2.214741473785248,2.5367124354799637,239.0516368857057
2026-07-05T12:28:41Z,22.617698499181955,114.03802528093671,78.50329492520541,2.1244204632033874,2.1734832432239393,2.5584459754820212,228.1160590185681
2026-07-05T12:28:42Z,22.617681527593497,114.0380086362423,78.66613424476236,2.101221795109348,2.136276670824701,2.5578688189501264,216.55258707128544
2026-07-05T12:28:43Z,22.617662152852166,114.03799547791199,78.78665755689144,2.0767384937378304,2.114134400189328,2.5360601748160154,207.90505743195476
2026-07-05T12:28:44Z,22.617641497015473,114.03798539305436,78.87072094809264,2.051945619549223,2.1064917912770924,2.502738743408845,200.84395720168246
2026-07-05T12:28:45Z,22.617620095697674,114.03797814796323,78.92395355459303,2.027606688165723,2.091514986819144,2.480739948113014,194.04478016123758
2026-07-05T12:28:46Z,22.617598232839587,114.03797390849248,78.95172166451812,2.0042800970843024,2.0745961008589044,2.456314653150021,186.34504651291647
2026-07-05T12:28:47Z,22.617576255990883,114.03797316848392,78.95916560385376,1.982357143988482,2.0605052385248497,2.4347703735999278,177.20852748527818
2026-07-05T12:28:48Z,22.61755461483426,114.03797545098406,78.95147908851504,1.9621007341428134,2.0390618481741734,2.3926184306521563,171.56452987969487
2026-07-05T12:28:49Z,22.617533696604234,114.03798027405675,78.93382832966745,1.9436763256703182,2.029942441592563,2.3603307089168895,164.22560046314834
2026-07-05T12:28:50Z,22.61751347036845,114.03798700648915,78.91106487903744,1.9271823192012407,2.026432638860016,2.3349006111752977,161.41223897619545
2026-07-05T12:28:51Z,22.617493444889416,114.03799355543894,78.8874655533582,1.9126813659654134,2.019370503099012,2.3073072136382202,164.82869173311053
2026-07-05T12:28:52Z,22.617473254784084,114.03799825209869,78.86640692595392,1.9002229347956607,2.0163068571410054,2.2785984932218857,170.83694292084783
2026-07-05T12:28:53Z,22.61745300020473,114.038000369703,78.85016698390245,1.8898490197564837,2.018164828489477,2.2426378307630856,178.16040610713105
2026-07-05T12:28:54Z,22.61743319431747,114.03799926949077,78.839907518588,1.88158340443038,2.0316737445341806,2.1704295710735244,187.94334467399213
2026-07-05T12:28:55Z,22.61741496868908,114.03799282447791,78.83570952620357,1.875412908426122,2.0420857372542702,2.1526443486248223,208.5595086191326
2026-07-05T12:28:56Z,22.617399675043437,114.0379804315928,78.83681829273701,1.871273879356442,2.0677354034610365,2.1385902517449056,225.5002371175798
2026-07-05T12:28:57Z,22.61738634013722,114.03796501482506,78.84226043149829,1.8690517018302069,2.0917714509842233,2.2021207370733995,228.60901123309205
2026-07-05T12:28:58Z,22.61737272689936,114.03794938802235,78.85127469990402,1.8685883806831347,2.109302304004919,2.212739886018963,225.1562588395784
2026-07-05T12:28:59Z,22.617358026768542,114.03793508852489,78.86340474709868,1.8696934839718136,2.1276774972505152,2.1863944611106527,219.100685822016
2026-07-05T12:29:00Z,22.617342282239427,114.0379226936058,78.87837740965188,1.872156554423334,2.157854491709361,2.143159951675721,213.3037191330282
2026-07-05T12:29:01Z,22.617325552795492,114.0379124251619,78.89609041810036,1.8757597882258747,2.195708967670609,2.1339431583225617,206.18978503530704
2026-07-05T12:29:02Z,22.617307888871288,114.03790441115726,78.91685601975769,1.8802863384052424,2.228310601386804,2.1211089220513735,199.63793815375152
2026-07-05T12:29:03Z,22.617289604884323,114.03789859938554,78.94141886103898,1.8855209036477514,2.2321322955405916,2.10981787134334,193.40138501505712
2026-07-05T12:29:04Z,22.6172708622595,114.03789487431163,78.97071451600641,1.8912465579262308,2.2254430381512735,2.1178432986705102,187.69807849244663
2026-07-05T12:29:05Z,22.617251824809824,114.03789312992137,79.0056716054678,1.8972363240123944,2.2207877102253195,2.118555296060308,182.19878958471728
2026-07-05T12:29:06Z,22.617232651286134,114.03789353805546,79.04693444725126,1.9032460782745104,2.2008278685121954,2.134438371682082,175.72645953954338
2026-07-05T12:29:07Z,22.617213577472917,114.03789607904376,79.09456681553274,1.9090175202142914,2.1790342493144594,2.1248961769406405,170.36266219812705
2026-07-05T12:29:08Z,22.61719470342887,114.03790063448507,79.14798082597554,1.9142780375895243,2.156388057530898,2.159511070563611,164.54984458122465
2026-07-05T12:29:09Z,22.617175960949698,114.03790710715964,79.20624216739088,1.91873290664203,2.123210380105117,2.1958288516353375,160.0185488434605
2026-07-05T12:29:10Z,22.617157528130676,114.03791534882315,79.26827060803771,1.9220626030097114,2.0843918427025794,2.22028628027821,155.0011205524754
2026-07-05T12:29:11Z,22.61713945787901,114.03792521428164,79.33284386899322,1.9239285167279392,2.0312885171264727,2.2592334163930348,151.30955121965047
2026-07-05T12:29:12Z,22.617121661420455,114.03793629874032,79.39879603870213,1.9239834881713647,1.9736733507639552,2.2837072461728467,148.62599718459063
2026-07-05T12:29:13Z,22.617104252326165,114.03794849963658,79.46515385713428,1.9218881357913653,1.9238499821543014,2.3053742351717426,145.2560132102036
2026-07-05T12:29:14Z,22.617087343760932,114.03796161825643,79.53091053199023,1.9173391569591611,1.8891975584673162,2.296164596895131,143.13028652149194
2026-07-05T12:29:15Z,22.61707106561076,114.03797566661093,79.59468247462064,1.9101118181833574,1.8726323560424079,2.3100642051484765,139.37356561707287
2026-07-05T12:29:16Z,22.617054814995477,114.03799024111562,79.65455680992454,1.9001019141916293,1.8510057452699888,2.357756954175869,140.90520491363702
2026-07-05T12:29:17Z,22.61703716573841,114.03800479966006,79.70820865221322,1.8873557728112664,1.827920610767154,2.5509743386716517,143.97471382165202
2026-07-05T12:29:18Z,22.617017834366308,114.03801911179647,79.75303822476417,1.8720973124257503,1.8290692269414834,2.628756899986941,146.91365486410047
2026-07-05T12:29:19Z,22.616997681467854,114.03803304169094,79.7862249435857,1.8547331038197121,1.8523356550861145,2.6563528387421407,147.76959479844214
2026-07-05T12:29:20Z,22.616977330834757,114.03804709902028,79.80502672865987,1.8358024799825101,1.8853750592865326,2.675594180884386,147.00581042435988
2026-07-05T12:29:21Z,22.616956891305986,114.03806165090634,79.80748841445893,1.815896716543782,1.901878352200705,2.7236919804506874,146.2469325083714
2026-07-05T12:29:22Z,22.616936027534177,114.03807613913847,79.79249015357345,1.7955885769475213,1.914414477697216,2.7478226364796736,148.45070495123923
2026-07-05T12:29:23Z,22.616913989150277,114.03808894186636,79.75941391289234,1.7753819138023714,1.9363551818218394,2.775994483636332,155.2970459421348
2026-07-05T12:29:24Z,22.616890549639322,114.03809979326779,79.70805233903229,1.7556904769923902,1.9677748539407476,2.8432687322545456,158.85192260867927
2026-07-05T12:29:25Z,22.61686638967557,114.03810996073433,79.63854790944606,1.7368393949015701,1.997872051881105,2.867595235029316,159.4463162041343
2026-07-05T12:29:26Z,22.61684201501613,114.03811989564576,79.55149700213224,1.7190656086351772,2.036363195453364,2.8652721376162154,160.66033028746335
2026-07-05T12:29:27Z,22.616817588666315,114.03812924109079,79.4480838496238,1.7025157224495937,2.0689802430334345,2.844676931603714,161.7965624097833
2026-07-05T12:29:28Z,22.61679295672202,114.03813696153202,79.33040062338114,1.6872548369152154,2.0868036729066404,2.818926028535726,166.45693105762575
2026-07-05T12:29:29Z,22.61676817237283,114.03814406724663,79.20194760989398,1.6732891814447948,2.106519939864126,2.8301832283089534,163.88425443034555
2026-07-05T12:29:30Z,22.6167435212508,114.03815159445158,79.06755418609828,1.6605918569659692,2.1195167385955487,2.825743106709465,164.30079266370228
2026-07-05T12:29:31Z,22.616718935046972,114.03815878921634,78.93239529523998,1.6491133880818116,2.145665056060051,2.8059865095326626,164.96111528563972
2026-07-05T12:29:32Z,22.616694548883462,114.03816553547183,78.80120879225433,1.6387841007081387,2.188658354645122,2.7704973085902447,166.1703326285051
2026-07-05T12:29:33Z,22.616670164767374,114.03817144980987,78.67809975706041,1.6295186040425982,2.219133701681164,2.772727454947229,168.4642160679914
2026-07-05T12:29:34Z,22.616645814125658,114.03817770790671,78.56649450585246,1.6212216736680258,2.2245097752965943,2.7835842000293862,164.7487438210219
2026-07-05T12:29:35Z,22.61662158549175,114.0381851891652,78.46886740066111,1.613801433064139,2.2377200650087885,2.808425462159021,163.3495484883531
2026-07-05T12:29:36Z,22.61659740199149,114.03819356740495,78.38622858654708,1.6071793029771948,2.2596853237614374,2.8282111694613548,161.11329804783645
2026-07-05T12:29:37Z,22.61657334152129,114.03820267108979,78.31827984564006,1.601292536698909,2.284056542953168,2.8289442320039684,160.32034470382132
2026-07-05T12:29:38Z,22.616549445030635,114.03821219192967,78.26417488325387,1.5960977882934952,2.313937126651411,2.8230220934748202,159.24920420395074
2026-07-05T12:29:39Z,22.616525663958235,114.03822200450527,78.2228963309899,1.5915779951572433,2.343918879825056,2.8252138578655446,159.02407406562122
2026-07-05T12:29:40Z,22.616502024703742,114.03823247587003,78.19356834888458,1.587739354697881,2.360664699493914,2.844912654185212,156.487038935417
2026-07-05T12:29:41Z,22.616478794293663,114.03824427930451,78.17591503448784,1.5845979261656253,2.37686399602931,2.8527068515515746,153.22952710868776
2026-07-05T12:29:42Z,22.616456196814113,114.03825733608494,78.17018836829811,1.5821801587181408,2.3957581571864073,2.8337956988751625,150.55857106314312
2026-07-05T12:29:43Z,22.61643436896836,114.03827138883305,78.17679825611413,1.5805367913056838,2.4078570037507716,2.8045785544311412,147.9068519524928
2026-07-05T12:29:44Z,22.616413287552188,114.03828615991479,78.19603093154728,1.5797465745539383,2.4226565467831356,2.770525590495933,146.2095973231418
2026-07-05T12:29:45Z,22.616392960076006,114.03830161334241,78.22785142902285,1.5798995332665526,2.4293429147309307,2.7458531058434508,143.5639899079606
2026-07-05T12:29:46Z,22.6163732250719,114.03831758919037,78.2719944473356,1.581077952549946,2.431238666739164,2.7263466361730915,142.77855430166875
2026-07-05T12:29:47Z,22.616353869670803,114.03833387689197,78.32807666994631,1.5833295876740419,2.4193986338700544,2.7184390408979087,141.41592734397165
2026-07-05T12:29:48Z,22.616335011673627,114.03835038017762,78.3951678480953,1.5866278689428936,2.3922531959332036,2.6677029246444612,140.57957471774824
2026-07-05T12:29:49Z,22.61631664664084,114.03836702334763,78.47154852375388,1.5908393152602716,2.366128995174703,2.6533090630525513,139.44759108951695
2026-07-05T12:29:50Z,22.616298735160285,114.03838388611905,78.55510165821761,1.5957143315162878,2.350316438929364,2.6204184974695677,138.4123147502932
2026-07-05T12:29:51Z,22.616281248677957,114.03840071693972,78.64365393854678,1.6009231581027201,2.3225576236180214,2.5782292954392063,138.18551615204518
2026-07-05T12:29:52Z,22.616264079939015,114.03841734572289,78.73496925178915,1.606120657293169,2.3001683698172304,2.540593412968804,138.0521827630484
2026-07-05T12:29:53Z,22.616246827319628,114.03843347915385,78.82663790043443,1.6109960707748,2.289428632136235,2.5258093790969784,140.1831619082239
2026-07-05T12:29:54Z,22.61622912697648,114.0384488902428,78.91585732530802,1.61529317398069,2.2796779591964293,2.5219401413367817,142.07341527110003
2026-07-05T12:29:55Z,22.616210800790757,114.03846343235028,78.99926518741995,1.6188147878221695,2.246347833607925,2.5286778431336834,145.29810639198365
2026-07-05T12:29:56Z,22.616191650160925,114.0384762489355,79.07308790180832,1.6214252446261255,2.214517377601384,2.4803231857914287,151.19298279917285
2026-07-05T12:29:57Z,22.616171532401342,114.03848633365004,79.13366793375462,1.623050664596987,2.19607189466315,2.4551780886437875,159.10882325272996
2026-07-05T12:29:58Z,22.616150958494703,114.03849519007335,79.17837587743998,1.6236775637405398,2.1802254664568106,2.463512414133565,157.48390825635352
2026-07-05T12:29:59Z,22.616130923692236,114.03850582860103,79.20630839653313,1.6233568163568979,2.1651588620590267,2.5039378639489787,150.24876421739532
2026-07-05T12:30:00Z,22.616110736020183,114.03851745600117,79.21813512872905,1.62220500880962,2.1355698417462663,2.5804653706238243,153.57426115813212
2026-07-05T12:30:01Z,22.616089331365334,114.03852792685406,79.21558408811688,1.620390627902922,2.1074025055027725,2.6429816414207767,157.65058766957077
2026-07-05T12:30:02Z,22.616067097240744,114.03853756219902,79.20066016260535,1.618118897518063,2.0882324210087884,2.6790147433573406,158.60636672239423
2026-07-05T12:30:03Z,22.616043987566425,114.03854579837981,79.17481210269034,1.615613333089115,2.066527960912662,2.7313407944243266,164.79863900513635
2026-07-05T12:30:04Z,22.616020078143393,114.03855323498914,79.1384508907795,1.6130765381708945,2.0313897199696678,2.7926414203695593,163.03734153554012
2026-07-05T12:30:05Z,22.615996118921778,114.03856173140109,79.0910901594907,1.6106505106010907,1.9896830797012106,2.810636559652892,160.50601301644156
2026-07-05T12:30:06Z,22.61597235389592,114.03857089986309,79.03211101703346,1.608399632188288,1.9419116228887023,2.8020806015433637,160.00121533007166
2026-07-05T12:30:07Z,22.615949030759644,114.03858033293008,78.96163423359394,1.6063036374738002,1.9049915996011506,2.7341926140713024,158.748070149123
2026-07-05T12:30:08Z,22.615927463870566,114.03859221109886,78.88070607278496,1.60426303007383,1.8629077348244014,2.675848273375879,146.9181992772642
2026-07-05T12:30:09Z,22.615909217777087,114.03860885069267,78.79096639715135,1.6021248654904352,1.8189212131272787,2.6772750959840796,132.55256912586572
2026-07-05T12:30:10Z,22.615894124896332,114.03862911664383,78.69430187437683,1.5997139268367842,1.7884867218235194,2.68923541333722,124.90170545049898
2026-07-05T12:30:11Z,22.615881809423453,114.03865146034421,78.59239981137216,1.5968626404952704,1.7598774206870271,2.6749560421665763,116.39054505250135
2026-07-05T12:30:12Z,22.615872992053692,114.03867542200749,78.48630769085139,1.593433283529568,1.708270414889595,2.6493345541706366,106.71836101418774
2026-07-05T12:30:13Z,22.615868202105077,114.03870038149822,78.37622234318405,1.5893446894211505,1.6653279534921475,2.6177694747791542,96.48938780712115
2026-07-05T12:30:14Z,22.6158678269876,114.0387254200324,78.26175474375486,1.5846149987196714,1.6298482853561684,2.5645391296797615,85.20876078050838
2026-07-05T12:30:15Z,22.615870640608463,114.03874981402957,78.14246874395758,1.5794004031338964,1.5777096197558997,2.5055927854834716,80.63096244697965
2026-07-05T12:30:16Z,22.615875634163476,114.03877300531236,78.01823045220226,1.5739693225215816,1.5104249108008703,2.4116228227118217,73.22130172017751
2026-07-05T12:30:17Z,22.61588226877089,114.03879502610752,77.88940278906375,1.5685875051124092,1.4305239611742524,2.361021213614773,70.91022678618043
2026-07-05T12:30:18Z,22.615889790755745,114.03881613201598,77.75706658139825,1.5634132070055955,1.3818426804563464,2.3007691658116927,67.11542484735145
2026-07-05T12:30:19Z,22.615898503173746,114.03883607735072,77.62300770170987,1.5584659163081207,1.3746092734393627,2.245188381330248,62.48703288228501
2026-07-05T12:30:20Z,22.61590807788618,114.03885497630516,77.48875963874161,1.5536515916648956,1.3860218668954132,2.1925976770366544,60.201473564595176
2026-07-05T12:30:21Z,22.615918281719843,114.0388731515379,77.35451318975538,1.5488222324080003,1.3907978204435385,2.1854283992103674,57.364911265729916
2026-07-05T12:30:22Z,22.615929182803217,114.03889078486253,77.21905562654138,1.5438380912473295,1.4179609067281638,2.1802249254295973,55.212543043081155
2026-07-05T12:30:23Z,22.615940377531786,114.03890824831824,77.0804281225428,1.5386274171606182,1.4507136776491194,2.190436649582838,55.48834661210441
2026-07-05T12:30:24Z,22.61595120130421,114.03892612637526,76.93682530056685,1.5332126319881092,1.4948299806470529,2.2053306579791734,58.23136501683234
2026-07-05T12:30:25Z,22.6159612639421,114.03894464946362,76.78733700886369,1.5276806640261453,1.5317080598078012,2.2145561413996453,61.02956651854731
2026-07-05T12:30:26Z,22.61597086674329,114.0389635401257,76.63206759095192,1.522147926886446,1.5509251467159153,2.217850744363891,61.55466746244474
